borough,neighborhood,nCode,TotalPopulation,TotalHousingUnits,TotalHousingUnits_PercentOwned,TotalHousingUnits_PercentRented,Sex_Male,Sex_Female,MedianAge,MedianIncome,Poverty_BelowPovertyLevel,Poverty_AtOrAboveovertyLevel,SNAP_Recipient,SNAP_NotRecipient,Age_Under18,Age_18To34,Age_35To44,Age_45To54,Age_55To64,Age_Over65,Race_White_NotHispanic,Race_White_Hispanic,Race_Black_NotHispanic,Race_Black_Hispanic,Race_Amerind_NotHispanic,Race_Amerind_Hispanic,Race_Asian_NotHispanic,Race_Asian_Hispanic,Race_Pacific_NotHispanic,Race_Pacific_Hispanic,Race_Other_NotHispanic,Race_Other_Hispanic,Race_MoreThanOne_NotHispanic,Race_MoreThanOne_Hispanic,Occupancy_DoubledUp,HouseholdType_Family,HouseholdType_Family_Married,HouseholdType_Family_Other,HouseholdType_NonFamily,HouseholdType_NonFamily_LivingAlone,HouseholdType_NonFamily_NotLivingAlone,MaritalStatus_NeverMarried,MaritalStatus_NowMarried,MaritalStatus_Widowed,MaritalStatus_Divorced,Education_NoHighSchoolDiploma,Education_HighSchoolDiplomaOrGED,Education_SomeCollege,Education_Associates,Education_Bachelors,Education_AdvancedDegree,Employment_Employed,Employment_Unemployed,Employment_NotInLaborForce,HealthInsurance_Covered,HealthInsurance_Covered_Private,HealthInsurance_Covered_Public,HealthInsurance_NotCovered,Language_OnlyEnglish_Total,Language_LimitedEnglish_Total,Language_Spanish_Total,Language_French_Total,Language_FrenchCreole_Total,Language_Italian_Total,Language_Portuguese_Total,Language_German_Total,Language_Yiddish_Total,Language_OtherWestGermanic_Total,Language_Scandinavian_Total,Language_Greek_Total,Language_Russian_Total,Language_Polish_Total,Language_SerboCroatian_Total,Language_OtherSlavic_Total,Language_Armenian_Total,Language_Persian_Total,Language_Gujarati_Total,Language_Hindi_Total,Language_Urdu_Total,Language_OtherIndic_Total,Language_OtherIndoEuropean_Total,Language_Chinese_Total,Language_Japanese_Total,Language_Korean_Total,Language_Cambodian_Total,Language_Hmong_Total,Language_Thai_Total,Language_Laotian_Total,Language_Vietnamese_Total,Language_OtherAsian_Total,Language_Tagalog_Total,Language_OtherPacificIsland_Total,Language_Navajo_Total,Language_OtherNativeNorthAmerican_Total,Language_Hungarian_Total,Language_Arabic_Total,Language_Hebrew_Total,Language_AfricanLanguages_Total,Language_OtherAndUnspecifiedLanguages_Total,Language_Spanish_LimitedEnglish,Language_French_LimitedEnglish,Language_FrenchCreole_LimitedEnglish,Language_Italian_LimitedEnglish,Language_Portuguese_LimitedEnglish,Language_German_LimitedEnglish,Language_Yiddish_LimitedEnglish,Language_OtherWestGermanic_LimitedEnglish,Language_Scandinavian_LimitedEnglish,Language_Greek_LimitedEnglish,Language_Russian_LimitedEnglish,Language_Polish_LimitedEnglish,Language_SerboCroatian_LimitedEnglish,Language_OtherSlavic_LimitedEnglish,Language_Armenian_LimitedEnglish,Language_Persian_LimitedEnglish,Language_Gujarati_LimitedEnglish,Language_Hindi_LimitedEnglish,Language_Urdu_LimitedEnglish,Language_OtherIndic_LimitedEnglish,Language_OtherIndoEuropean_LimitedEnglish,Language_Chinese_LimitedEnglish,Language_Japanese_LimitedEnglish,Language_Korean_LimitedEnglish,Language_Cambodian_LimitedEnglish,Language_Hmong_LimitedEnglish,Language_Thai_LimitedEnglish,Language_Laotian_LimitedEnglish,Language_Vietnamese_LimitedEnglish,Language_OtherAsian_LimitedEnglish,Language_Tagalog_LimitedEnglish,Language_OtherPacificIsland_LimitedEnglish,Language_Navajo_LimitedEnglish,Language_OtherNativeNorthAmerican_LimitedEnglish,Language_Hungarian_LimitedEnglish,Language_Arabic_LimitedEnglish,Language_Hebrew_LimitedEnglish,Language_AfricanLanguages_LimitedEnglish,Language_OtherAndUnspecifiedLanguages_LimitedEnglish,Industry_AgricultureForestryFishingAndHuntingAndMining,Industry_Construction,Industry_Manufacturing,Industry_WholesaleTrade,Industry_RetailTrade,Industry_TransportationAndWarehousingAndUtilities,Industry_Information,Industry_FinanceAndInsuranceAndRealEstateAndRentalAndLeasing,Industry_ProfessionalScientificAndManagementAndAdministrativeAndWasteManagementServices,Industry_EducationalServicesAndHealthCareAndSocialAssistance,Industry_ArtsEntertainmentAndRecreationAndAccommodationAndFoodServices,Industry_OtherServicesExceptPublicAdministration,Industry_PublicAdministration,Occupation_ManagementBusinessAndFinancial,Occupation_ComputerEngineeringAndScience,Occupation_EducationLegalCommunityServiceArtsAndMedia,Occupation_HealthcarePractitionersAndTechnical,Occupation_HealthcareSupport,Occupation_ProtectiveService,Occupation_FoodPreparationAndServingRelated,Occupation_BuildingAndGroundsCleaningAndMaintenance,Occupation_PersonalCareAndService,Occupation_SalesAndOffice,Occupation_NaturalResourcesConstructionAndMaintenance,Occupation_ProductionTransportationAndMaterialMoving
Staten Island,Midland Beach,R22,22396,22352,0.6856657122405154,0.31433428775948463,0.48,0.52,41.48,74058.6,0.1032,0.8968,0.1324,0.8676,0.19669999999999999,0.23279999999999998,0.11729999999999999,0.14930000000000002,0.1508,0.1529,0.6434,0.1476,0.0535,0.0075,0.0011,0,0.0893,0.0017,0,0,0.0017,0.0153,0.0226,0.0163,0.0354,0.7205,0.5214,0.1991,0.2795,0.2353,0.0443,0.31279999999999997,0.5439,0.0592,0.08410000000000001,0.1446,0.3306,0.18409999999999999,0.0588,0.173,0.1091,0.6878,0.029,0.2832,0.8964000000000001,0.7382000000000001,0.19,0.1036,0.5989,0.1666,0.0855,0.0041,0.0011,0.0281,5e-4,0,0,0,0.0011,0.0055,0.1067,0.0283,0.0032,0.0067,0,0,0.0027,0.0047,7e-4,0.0034,0.0318,0.0494,0.0018,5e-4,0,0,0,0,4e-4,7e-4,0.0117,0,0,0,0,0.0196,0,0.0017,0.0012,0.0355,0.0011,0,0.0105,0,0,0,0,0.0011,3e-4,0.0497,0.0111,8e-4,0.0024,0,0,0,0.0014,0,9e-4,0.0187,0.0288,0,5e-4,0,0,0,0,0,2e-4,0.0025,0,0,0,0,0.0011,0,0,0,0,0.0869,0.0212,0.0187,0.0975,0.0896,0.0091,0.1053,0.1274,0.2634,0.0743,0.0469,0.0596,0.17170000000000002,0.0508,0.0922,0.053899999999999997,0.037899999999999996,0.030600000000000002,0.0373,0.0645,0.039900000000000005,0.2268,0.09809999999999999,0.09620000000000001
Staten Island,New Brighton,R23,5839,5406,0.5812060673325934,0.4187939326674066,0.5083,0.4917,40.45,47143.5,0.1966,0.8034,0.3343,0.6657,0.19479999999999995,0.19399999999999998,0.148,0.0918,0.146,0.22540000000000004,0.2555,0.223,0.3225,0.0079,0.0055,0,0.0629,0.0021,0,0.0015,0.0043,0.0837,0.0312,0,0.0712,0.5579,0.2954,0.2625,0.4421,0.3887,0.0534,0.4478,0.36619999999999997,0.09939999999999999,0.0866,0.20800000000000002,0.3113,0.17270000000000002,0.0516,0.1516,0.105,0.6593,0.0404,0.3003,0.8639999999999999,0.5962000000000001,0.3087,0.1361,0.7303,0.10679999999999999,0.1667,0.0047,0,0.0069,0,0,0,0,0,0,0.0051,0.0061,0,0,0,0,0,0.003,0,0,0.0016,0.0148,0.002,0.0089,0,0,0,0,0,0,0.0098,0,0.0047,0.0073,0,0.0083,0,0.0199,0,0.0622,0,0,0,0,0,0,0,0,0,0.0031,0.003,0,0,0,0,0,0.0022,0,0,0.0016,0.0124,0,0.0089,0,0,0,0,0,0,0.0018,0,0,0,0,0.0035,0,0.0081,0,0.0042,0.10250000000000001,0.0309,0.0236,0.061900000000000004,0.019899999999999998,0.0125,0.051199999999999996,0.1066,0.31620000000000004,0.12010000000000001,0.0822,0.0683,0.08030000000000001,0.054000000000000006,0.1694,0.0683,0.0775,0.08080000000000001,0.061399999999999996,0.019000000000000003,0.0499,0.16849999999999998,0.1113,0.0596
Staten Island,New Dorp,R24,7154,6803,0.8096428046450096,0.19035719535499043,0.4764,0.5236,48.2,106236.5,0.0576,0.9424,0.0635,0.9365,0.18330000000000002,0.1547,0.1177,0.1466,0.133,0.26480000000000004,0.8117,0.0591,0.0091,0,0,0,0.0615,0.002,0,0,0.0013,0.047,0.0084,0,0.019,0.7375,0.6203,0.1172,0.2625,0.241,0.0214,0.2538,0.5949,0.10540000000000001,0.045899999999999996,0.095,0.3362,0.1558,0.0652,0.1753,0.1726,0.6854,0.0324,0.2822,0.9456,0.8355,0.1307,0.0544,0.8094,0.0904,0.0441,0,0.0011,0.0327,0,0.0027,0,0,0,0.0041,0.0221,0.0074,0.0151,0,0,0.0028,0,0,0.009,0.003,0.0072,0.0165,0,0.0014,0,0,0.0014,0,0,0.0126,0.0053,0,0,0,0,0.0022,0,0,0,0.0225,0,0.0011,0.0097,0,0.0014,0,0,0,0.0016,0.0171,0.0033,0.0038,0,0,0,0,0,0.0053,0.0011,0.0028,0.0104,0,0.0014,0,0,0.0014,0,0,0.0058,9e-4,0,0,0,0,8e-4,0,0,0,0,0.0577,0.03,0.0263,0.085,0.0657,0.0368,0.0867,0.10189999999999999,0.3536,0.0739,0.023600000000000003,0.0587,0.1477,0.0196,0.1886,0.0786,0.08,0.0628,0.029,0.0172,0.0179,0.25129999999999997,0.0648,0.0425
Staten Island,New Dorp Beach,R25,4042,4038,0.7795938583457157,0.2204061416542843,0.4738,0.5262,37,81107,0.0999,0.9001,0.137,0.863,0.2145,0.2389,0.13040000000000002,0.1224,0.175,0.1188,0.7583,0.0816,0.0096,0.0025,0,0,0.1039,0,0,0,0,0.0289,0,0.0151,0.0626,0.6988,0.4958,0.203,0.3012,0.2547,0.0465,0.3106,0.5572,0.0615,0.07070000000000001,0.1099,0.3228,0.1701,0.0854,0.1977,0.11410000000000001,0.709,0.0112,0.2797,0.9861,0.8448,0.1853,0.0139,0.594,0.1973,0.1546,0,0,0.0209,0,0,0,0,0,0,0.102,0.0193,0,0.0347,0,0,0,0.0042,0.0029,0.0023,0.012,0.0102,0,0,0,0,0.0162,0,0.0091,0.0042,0.0091,0.0016,0,0,0,0,0.0029,0,0,0.0493,0,0,0.0169,0,0,0,0,0,0,0.0542,0.012,0,0.0188,0,0,0,0.0042,0,0.0023,0.0076,0.0039,0,0,0,0,0.0094,0,0.0091,0.0023,0.0073,0,0,0,0,0,0,0,0,0,0.014499999999999999,0.0155,0.0072,0.0907,0.08810000000000001,0.046900000000000004,0.1191,0.08810000000000001,0.2969,0.0794,0.0345,0.11910000000000001,0.1475,0.033,0.1103,0.0815,0.0206,0.0711,0.0655,0.05109999999999999,0.0207,0.233,0.0459,0.12010000000000001
Staten Island,New Springville,R26,20820,20809,0.7512614734009323,0.2487385265990677,0.4956,0.5044,40.175000000000004,92664.25,0.0788,0.9212,0.076,0.924,0.21359999999999998,0.2351,0.1042,0.1532,0.1269,0.16699999999999998,0.6289,0.1073,0.0248,0.002,0.0013,8e-4,0.1904,0.0011,0,0,4e-4,0.0215,0.0196,0.0018,0.0712,0.7434,0.5767,0.1668,0.2566,0.2166,0.0399,0.3003,0.5656,0.0573,0.07680000000000001,0.0937,0.32280000000000003,0.1708,0.0601,0.1928,0.1596,0.6935,0.0332,0.2733,0.954,0.7392000000000001,0.23720000000000002,0.046,0.6151,0.1262,0.0574,0,0,0.0278,0,0.0018,0,0,0,0.0081,0.0363,0.0124,0,0.0056,0,7e-4,0,0,0.0106,0,0.0088,0.0648,0,0.0543,0,0,0,0,0,0.015,0.014,0,0,0,0,0.0438,0.0211,0.0025,0,0.0137,0,0,0.008,0,6e-4,0,0,0,0.0013,0.0108,0.0038,0,0.0035,0,0,0,0,0,0,0.0016,0.0332,0,0.0267,0,0,0,0,0,0.006,0.0026,0,0,0,0,0.0119,0.0025,0,0,0.0012,0.054799999999999995,0.0213,0.0158,0.128,0.088,0.020300000000000002,0.1016,0.1142,0.262,0.0487,0.0718,0.0721,0.1434,0.0475,0.138,0.0605,0.0407,0.0442,0.0267,0.021400000000000002,0.0359,0.243,0.0789,0.11979999999999999
Staten Island,Oakwood,R27,14393,14352,0.7344620958751393,0.26553790412486067,0.4656,0.5344,43.3,81913,0.0478,0.9522,0.1046,0.8954,0.19149999999999998,0.21330000000000002,0.11420000000000001,0.15910000000000002,0.1403,0.18180000000000002,0.7326,0.1075,0.0282,0.0012,0,0,0.0676,8e-4,0,0,0.0039,0.0206,0.0302,0.0074,0.0106,0.6771,0.5182,0.1589,0.3229,0.2833,0.0396,0.2891,0.5341,0.0932,0.0837,0.0828,0.3999,0.1987,0.0671,0.1501,0.1014,0.7444,0.0385,0.2171,0.9587999999999999,0.8308,0.1592,0.0411,0.7064,0.105,0.0498,0.0034,0,0.042,0,0.0037,0.0021,0,0,0.0017,0.0871,0.0142,0.0076,0.0043,0,0,0,0.0019,0.0095,0,0.0285,0.0138,0,0.0025,0,0,0,0,0,0.0037,0.003,0,0,0,0.0018,0.0087,0,0.0045,0,0.0096,0.0022,0,0.0171,0,0,0,0,0,0,0.0382,0.008,0.0011,9e-4,0,0,0,0,0.003,0,0.0052,0.0088,0,0.0017,0,0,0,0,0,0.0019,0.0028,0,0,0,0,0.0045,0,0,0,0,0.0908,0.02,0.0095,0.1086,0.0808,0.0133,0.1002,0.1409,0.2858,0.055099999999999996,0.0378,0.056999999999999995,0.11879999999999999,0.043399999999999994,0.14950000000000002,0.0682,0.030799999999999998,0.0395,0.040900000000000006,0.059399999999999994,0.028900000000000002,0.2227,0.0916,0.1059
Staten Island,Old Town,R28,4489,4154,0.7737120847376023,0.2262879152623977,0.474,0.526,47.4,91563,0.0562,0.9438,0.1098,0.8902,0.1465,0.24719999999999998,0.0806,0.1484,0.13749999999999998,0.23970000000000002,0.7521,0.0831,0.014,0,0.0185,0,0.0815,0,0,0,0,0.0241,0.0172,0.0096,0.0427,0.7242,0.5504,0.1738,0.2758,0.2526,0.0233,0.2903,0.5147,0.1225,0.07239999999999999,0.0946,0.3326,0.16949999999999998,0.0583,0.2229,0.122,0.6929,0.0175,0.2896,0.9528,0.8596000000000001,0.1167,0.0473,0.6419,0.1668,0.0795,0.0025,0,0.0285,0,0.0016,0,0,0,0.0151,0.0389,0,0.011,0,0,0,0.0115,0.0047,0.0118,0,0.0773,0.0617,0.0019,0.0069,0,0,0,0.0052,0,0,0,0,0,0,0,0,0,0,0,0.0384,0,0,0.0165,0,0,0,0,0,0.0074,0.0165,0,0.006,0,0,0,0.0074,0,0.006,0,0.0189,0.0376,0,0.0069,0,0,0,0.0052,0,0,0,0,0,0,0,0,0,0,0,0,0.0753,0.0354,0.0184,0.0887,0.0435,0.040999999999999995,0.11879999999999999,0.1501,0.2782,0.0589,0.021,0.0707,0.1721,0.0768,0.1061,0.16910000000000003,0.0266,0.0272,0.02,0.0046,0.05740000000000001,0.2069,0.1025,0.0307
Staten Island,Park Hill,R29,12548,12515,0.4307630842988414,0.5692369157011586,0.5042,0.4958,34.5,33984,0.299,0.701,0.4153,0.5847,0.23650000000000002,0.27469999999999994,0.11190000000000001,0.1178,0.15560000000000002,0.1033,0.0821,0.1704,0.4549,0.0524,0,0,0.1451,0.0043,0,0,0,0.0834,0,0.0075,0.0597,0.6994,0.3311,0.3683,0.3006,0.2695,0.0312,0.4486,0.4175,0.0711,0.0629,0.22190000000000001,0.3161,0.16010000000000002,0.089,0.1494,0.0634,0.5633,0.0661,0.3705,0.9002000000000001,0.5464,0.37470000000000003,0.09970000000000001,0.5817,0.1735,0.2579,0.0122,0.0038,0,0,0.0028,0,0,0,0,0,0.0199,0,0,0,0,0,0,0,0,0,0.0662,0,0,0,0,0,0,0,0,0.0161,0,0,0,0,0.0121,0,0.0273,0,0.0865,0,0,0,0,0.0014,0,0,0,0,0,0.0105,0,0,0,0,0,0,0,0,0,0.0466,0,0,0,0,0,0,0,0,0.0052,0,0,0,0,0.0121,0,0.0112,0,0.0094,0.0363,0.0211,0.004,0.1329,0.085,0,0.0765,0.1147,0.3317,0.0993,0.0415,0.0476,0.0819,0.036599999999999994,0.0707,0.108,0.12009999999999998,0.07769999999999999,0.075,0.0207,0.0499,0.23310000000000003,0.047,0.0794
Staten Island,park-cemetery-etc-Staten Island,R30,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Staten Island,Port Ivory,R31,1073,1073,0.7837837837837838,0.21621621621621623,0.5154,0.4846,45.8,65089,0.2341,0.7659,0.255,0.745,0.20980000000000004,0.18180000000000002,0.0653,0.2135,0.1948,0.1352,0.1733,0.2926,0.3821,0.0093,0,0,0.0149,0,0,0,0.0075,0.055,0,0.0652,0.0177,0.663,0.4435,0.2195,0.337,0.2838,0.0532,0.3089,0.531,0.0462,0.1139,0.1437,0.3265,0.2711,0.0637,0.1328,0.06230000000000001,0.6375,0.0072,0.3553,0.9327,0.7062999999999999,0.2406,0.0674,0.6513,0.106,0.341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0077,0,0.106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0523,0.0209,0,0.0649,0.0942,0.048100000000000004,0.046,0.1276,0.4164,0.027200000000000002,0.0648,0.0376,0.09409999999999999,0,0.1799,0.0983,0.0397,0.0397,0.0188,0.0084,0.023,0.24480000000000002,0.0523,0.2008
Staten Island,Port Richmond,R32,6478,6438,0.4762348555452004,0.5237651444547996,0.4335,0.5665,36.6,44192.333333333336,0.2667,0.7333,0.3542,0.6458,0.2467,0.25949999999999995,0.1198,0.1294,0.127,0.11769999999999999,0.1516,0.2881,0.32,0.0329,0.0034,6e-4,0.0761,0.0015,0,0,0,0.0918,0.0224,0.0116,0.06139999999999999,0.6827,0.3912,0.2915,0.3173,0.2877,0.0296,0.4137,0.45930000000000004,0.04239999999999999,0.08460000000000001,0.2246,0.2952,0.1643,0.0782,0.1541,0.08370000000000001,0.6355,0.0322,0.3323,0.8423999999999999,0.5582,0.3156,0.1575,0.5785,0.1607,0.2848,0.0206,0.0062,7e-4,0,7e-4,0,0,0.0012,0,0,0.0062,0,0.0055,0,0,0,0.0098,0,0.0142,0.0099,0.0138,0.0036,0,0,0,0,0,0.0023,0.0035,0.005,7e-4,0,0,0,0.0168,0,0.0161,0,0.125,0,0,7e-4,0,7e-4,0,0,0,0,0,0.0016,0,0.0043,0,0,0,0.0013,0,0,0.0036,0.0096,0.0022,0,0,0,0,0,0.0023,0,0.0026,7e-4,0,0,0,0.0039,0,0.0022,0,0,0.053899999999999997,0.022199999999999998,0.0133,0.11080000000000001,0.1015,0.008199999999999999,0.0499,0.0975,0.3255,0.0809,0.0513,0.0849,0.1212,0.0096,0.1293,0.0806,0.0731,0.065,0.0698,0.0303,0.012199999999999999,0.18869999999999998,0.0665,0.1537
Staten Island,Prince's Bay,R33,7410,7302,0.9338537387017255,0.06614626129827444,0.5099,0.4901,42.6,124130,0.0456,0.9544,0.0651,0.9349,0.2015,0.2263,0.10129999999999999,0.1789,0.15969999999999998,0.1326,0.8213,0.1059,0.0135,0,0,0,0.035,0,0,0,0.0051,0.0057,0.0081,0.0054,0.0246,0.8507,0.6937,0.157,0.1493,0.1079,0.0414,0.3207,0.5924,0.0388,0.0481,0.0838,0.2988,0.2482,0.0397,0.205,0.1245,0.7861,0,0.2139,0.9928999999999999,0.9177,0.1179,0.0070999999999999995,0.8075,0.0672,0.0227,0.0059,0,0.042,0,0.0016,0,0,0,0,0.0677,0.0086,0.0194,0.007,0,0,0,0,0,0,0.0056,0,0,0.012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0013,0.0028,0,0.0181,0,0,0,0,0,0,0.0259,0.0048,0.0063,0,0,0,0,0,0,0,0.0041,0,0,0.0039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107,0.0096,0.003,0.048,0.0798,0.0235,0.1547,0.0973,0.3209,0.0584,0.0185,0.0793,0.1715,0.054400000000000004,0.1931,0.0605,0.0489,0.0678,0.007600000000000001,0.0121,0.0077,0.1905,0.1424,0.0435
Staten Island,Randall Manor,R34,7003,6898,0.6781675848071905,0.32183241519280953,0.5004,0.4996,41.75,98412,0.0577,0.9423,0.1141,0.8859,0.2506,0.1544,0.16340000000000002,0.1801,0.12229999999999999,0.12919999999999998,0.5432,0.0867,0.2313,0.0149,0,0,0.0326,0,0,0,7e-4,0.0578,0.0187,0.0141,0.025699999999999997,0.7492,0.5191,0.2301,0.2508,0.2332,0.0176,0.333,0.5291,0.055900000000000005,0.0819,0.0789,0.2207,0.17880000000000001,0.0833,0.2496,0.1887,0.7522,0.0168,0.2311,0.9537,0.8073999999999999,0.16770000000000002,0.0464,0.8282,0.0678,0.0841,0.0092,0.0083,0.0101,0.0018,9e-4,0,0.0044,0,0.002,0.0018,0.0014,0,0,0,0,0,0.0021,0,0.0023,0.0044,0.002,0.0021,0.0012,0,0,0,0,0,0.0052,0.0058,0,0,0,0,0.0112,0.0025,0.0089,0,0.0466,0,0.0029,0.0012,0,0,0,0,0,0,0.0018,0,0,0,0,0,0,0,0,0.0023,0,0,6e-4,0.0012,0,0,0,0,0,0.0018,9e-4,0,0,0,0,0.007,0,0.0015,0,0.0017,0.067,0.013600000000000001,0.0216,0.06870000000000001,0.048,0.0448,0.0681,0.10300000000000001,0.3492,0.08600000000000001,0.05399999999999999,0.0741,0.11209999999999999,0.0378,0.17970000000000003,0.1457,0.0361,0.0548,0.0222,0.0622,0.0261,0.1718,0.0883,0.0633
Staten Island,Richmond,R35,12055,12043,0.9028481275429711,0.09715187245702898,0.4796,0.5204,46.15,95621.5,0.0507,0.9493,0.0628,0.9372,0.1786,0.20659999999999998,0.10699999999999998,0.1184,0.20950000000000002,0.17980000000000002,0.8272,0.1039,0.0019,0,0,0,0.0391,0,0,0,8e-4,0.0084,0.0052,0.0134,0.0202,0.7264,0.5809,0.1455,0.2736,0.248,0.0256,0.2922,0.5666,0.0713,0.06989999999999999,0.0707,0.29400000000000004,0.15910000000000002,0.081,0.198,0.1973,0.7564,0.0301,0.2135,0.9786000000000001,0.8676,0.1479,0.0213,0.7396,0.07429999999999999,0.0288,0,0,0.0492,0,0.0031,0.0019,0,0,0.0141,0.0923,0.0066,0,0.0023,0,0.0039,0,0,0.0049,0,0.0248,0.0248,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0.0028,0,0,0,0.004,0,0,0.0147,0,0,0,0,0,0.0029,0.0301,0.0026,0,0,0,0,0,0,0.0016,0,0,0.0174,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0836,0.0201,0.0229,0.0779,0.0755,0.011,0.0733,0.1195,0.34790000000000004,0.064,0.040299999999999996,0.0638,0.1852,0.0484,0.1606,0.0666,0.0366,0.0427,0.0235,0.0286,0.024600000000000004,0.2483,0.0763,0.0586
Staten Island,Rosebank,R36,2833,2833,0.570773032121426,0.42922696787857395,0.5012,0.4988,37.3,88097,0.0207,0.9793,0.1345,0.8655,0.21669999999999998,0.2407,0.1376,0.1821,0.13240000000000002,0.09049999999999998,0.4529,0.1013,0.1479,0.0102,0,0,0.209,0,0,0,0.0159,0.0427,0.018,0.0021,0.085,0.8333,0.5805,0.2529,0.1667,0.1517,0.0149,0.3882,0.5101,0.055099999999999996,0.0466,0.0942,0.2456,0.17279999999999998,0.0867,0.29,0.11080000000000001,0.6891,0.0554,0.2556,0.9539,0.7558,0.2323,0.0461,0.4505,0.2763,0.2224,0,0,0.0201,0,0,0,0,0.0036,0.0024,0.0298,0.0161,0,0.0105,0,0,0,0.006,0.0024,0,0.0209,0.0511,0,0,0,0,0,0,0,0.0475,0.0885,0,0,0,0,0.0157,0,0.0125,0,0.0949,0,0,0.0044,0,0,0,0,0,0.0024,0.0217,0.0161,0,0.0105,0,0,0,0,0,0,0.0072,0.0274,0,0,0,0,0,0,0,0.0354,0.043,0,0,0,0,0.0133,0,0,0,0,0.0282,0.0188,0.0353,0.1235,0.1003,0.0043,0.0657,0.1401,0.3285,0.06570000000000001,0.028900000000000002,0.0606,0.08729999999999999,0.0556,0.078,0.1559,0.0678,0.0412,0.0455,0.0101,0.0361,0.24910000000000002,0.057,0.1163
Staten Island,Rossville,R37,22043,22030,0.8902405810258738,0.1097594189741262,0.4794,0.5206,41,92130.33333333333,0.0474,0.9526,0.0429,0.9571,0.214,0.2192,0.12229999999999999,0.1295,0.1499,0.1651,0.7923,0.1367,0.0045,0.0016,0,0,0.0477,0,0.001,0,9e-4,0.0027,0.0122,4e-4,0.0102,0.7727,0.5944,0.1783,0.2273,0.2074,0.0198,0.2787,0.5523,0.07469999999999999,0.0942,0.0658,0.31420000000000003,0.21289999999999998,0.0988,0.1839,0.1245,0.6979,0.0344,0.2677,0.9712000000000001,0.8735,0.1291,0.0288,0.8066,0.0616,0.03,0,0,0.0474,0,6e-4,0,0,7e-4,0.0129,0.0207,0.0031,0,0.0014,0,0,0,0,0.0056,0.0062,0.0037,0.0206,0.0022,0.006,0,0,0,0,0,0.0033,9e-4,0,0,0,8e-4,0.0269,4e-4,0,0,0.0057,0,0,0.0195,0,0,0,0,0,0.0037,0.0033,0,0,7e-4,0,0,0,0,5e-4,0,0.0026,0.011,0,0.0048,0,0,0,0,0,0,0,0,0,0,0,0.0098,0,0,0,0,0.0591,0.0206,0.030600000000000002,0.1197,0.0838,0.0271,0.1278,0.0861,0.27349999999999997,0.0408,0.0265,0.1045,0.1487,0.0519,0.1381,0.0631,0.037399999999999996,0.0683,0.0234,0.021900000000000003,0.0136,0.2583,0.0906,0.08470000000000001
Staten Island,Shore Acres,R38,10051,10007,0.6679324472868992,0.33206755271310084,0.4767,0.5233,44.56666666666667,75460.66666666667,0.0924,0.9076,0.1568,0.8432,0.1837,0.22099999999999997,0.12069999999999999,0.1406,0.1436,0.1907,0.5146,0.1156,0.0895,0.0075,0,0.0094,0.1876,0,0,0,0.002,0.046,0.0191,0.0088,0.0682,0.6372,0.4883,0.1489,0.3628,0.3049,0.0578,0.2768,0.5642,0.07919999999999999,0.0798,0.165,0.26689999999999997,0.1363,0.0949,0.2261,0.1109,0.7042,0.0486,0.2472,0.9247000000000001,0.7754000000000001,0.2029,0.0753,0.5459,0.1791,0.1431,7e-4,0,0.018,0,0.0025,0,0,0,0.0045,0.036,0.0317,0.0141,0.0037,0,0,0,0.0014,0,0.007,0.0382,0.0882,6e-4,0.0031,0,0,0,0,0.0045,0.0124,0.0141,0,0,0,0,0.0267,0,0.0035,0,0.0323,0,0,0.0039,0,7e-4,0,0,0,8e-4,0.0199,0.0203,0.002,0.0027,0,0,0,0,0,0.007,0.0195,0.0489,6e-4,0.0031,0,0,0,0,0.001,0.0026,0,0,0,0,0,0.0103,0,0.0035,0,0,0.0684,0.0189,0.0259,0.1195,0.0664,0.0334,0.0822,0.12519999999999998,0.2528,0.09079999999999999,0.0408,0.0757,0.1207,0.0748,0.1482,0.0408,0.0501,0.0503,0.0411,0.0437,0.0356,0.2294,0.0897,0.0755
